Key,Comment,Japanese,Japanese_Steam,Traditional Chinese_Steam,English,English_Steam,Korean_Steam,Simplified Chinese_Steam
,,,,,,,,
Kei.Core1-52,,「………現に既に頭がぼやけて意識が定まらなくなってきた……♥」,「………現に既に頭がぼやけて意識が定まらなくなってきた……♥」,「………事實上，我的頭腦已經開始模糊，意識也變得不穩定……♥」,""".........I'm already starting to feel fuzzy―headed and disoriented ......♥""","""...Indeed, my head is already getting foggy and my mind is becoming unfocused...♥""",「………현실적으로 이미 머리가 멍해져서 의식이 흐릿해져 가고 있어……♥」,「………事实上，我的头脑已经开始模糊，意识也变得不稳定……♥」
,,,,,,,,
Kei.Core1-53,,「恐らく次にこれだけの量を出してしまったら私から聖核が完全に出てしまう…それだけは避けなければっ！」,「恐らく次にこれだけの量を出してしまったら私から聖核が完全に出てしまう…それだけは避けなければっ！」,「恐怕下次射出這麼大的量，聖核就會完全從我體內出來…絕對不能讓這種事發生！」,"""Perhaps the next time I let out this much, the Seikaku will come out of me completely...I must avoid that!""","""If I release this much again, my Holy Core will be completely expelled... I must avoid that at all costs!""",「아마 다음에 이만큼의 양을 내뱉으면 나에게서 성핵이 완전히 나와버릴 거야… 그것만은 피해야 해!」,「恐怕下次射出这么大的量，圣核就会完全从我体内出来…绝对不能让这种事发生！」
,Kei core 1-6,,,,,,,
Kei.Core1-54,,「そ、そうと分かれば対処は簡単だっ！聖核を射精しない――――つまりチンポをしごかなければいいだけっ！」,「そ、そうと分かれば対処は簡単だっ！聖核を射精しない――――つまりチンポをしごかなければいいだけっ！」,「知、知道是怎麼回事就好解決了！不射出聖核――――也就是不套弄陰莖就行了！」,"""Once you know that, it's easy to deal with! Just don't ejaculate the Seikaku ――――, i.e., don't squeeze your dick!""","""N-Now that I understand, the solution is simple! Don't ejaculate the Holy Core! In other words, just don't stroke!""","「그, 그렇다면 대처는 간단해! 성핵을 사정하지 않는다―――― 즉 자지를 흔들지 않으면 되는 것뿐!」",「知、知道是怎么回事就好解决了！不射出圣核――――也就是不套弄阴茎就行了！」
,,,,,,,,
Kei.Core1-55,,「ふふっ、流石は私だっ！なんて完璧な作戦なんだっ！」,「ふふっ、流石は私だっ！なんて完璧な作戦なんだっ！」,「呵呵，不愧是我♥！這是多麼完美的作戰啊♥！」,"""I was the one who was in control! What a perfect plan!""","""Fufu, as expected of me! What a perfect strategy!""","「후훗, 역시 나야! 정말 완벽한 작전이야!」",「呵呵，不愧是我♥！这是多么完美的作战啊♥！」
,,,,,,,,
Kei.Core1-56,,「チンポごときでこの私をどうこうできると思ったら大間違いだ！」,「チンポごときでこの私をどうこうできると思ったら大間違いだ！」,「如果以為區區陰莖就能把我怎麼樣，那就大錯特錯了！」,"""If you think you can control me with your dick, you're wrong!""","""If you think my cock owns me, you're gravely mistaken!""",「자지 따위로 이 나를 어떻게 할 수 있다고 생각하면 큰 오산이야!」,「如果以为区区阴茎就能把我怎么样，那就大错特错了！」
,,,,,,,,
Kei.Core1-57,,「そう、チンポなんぞに…チンポに……チンポ…」,「そう、チンポなんぞに…チンポに……チンポ…」,「沒錯，陰莖這種東西…陰莖…陰莖…」,"""Yeah, for a dick... a dick... a ...... dick...""","""Yes, this cock... cock... cock...""","「그래, 자지 따위에… 자지에…… 자지…」",「没错，阴茎这种东西…阴茎…阴茎…」
,,,,,,,,
Kei.Core1-58,暗転,―――――3分後,―――――3分後,―――――三分鐘後,―――――3 minutes later,Three minutes later...,―――――3분 후,―――――三分钟后
,Kei core 1-7,,,,,,,
Kei.Core1-59,京,「ほおっ♥、チンポッ♥、チンポッ♥、チンポッ♥！」,「ほおっ♥、チンポッ♥、チンポッ♥、チンポッ♥！」,「吼喔♥，陰莖♥，陰莖♥，陰莖♥！」,"""Ho ho ♥, ding dong ♥, ding dong ♥, ding dong ♥!""","""Hooh♥, cock♥, cock♥, cock♥!""","「호오옷♥, 자지♥, 자지♥, 자지♥!」",「吼喔♥，阴茎♥，阴茎♥，阴茎♥！」
,,,,,,,,
Kei.Core1-60,,シコッ、シコッ、シコッ、シコッ！,シコッ、シコッ、シコッ、シコッ！,摩擦、摩擦、摩擦、摩擦！,"Shiccup, shiccup, shiccup, shiccup!","Stroke, stroke, stroke, stroke!","시콧, 시콧, 시콧, 시콧!",摩擦、摩擦、摩擦、摩擦！
,Kei cor1-8,,,,,,,
Kei.Core1-61,,「お゛っほ♥駄目なのにっ♥、チンポ擦るのやめられないぃッ♥！」,「お゛っほ♥駄目なのにっ♥、チンポ擦るのやめられないぃッ♥！」,「喔吼♥明明知道不行♥，卻停不下來摩擦陰莖啊♥！」,"""I can't stop rubbing my dick!""","""Ohho♥ Even though I shouldn't♥, I can't stop stroking♥!""","「오옷 옷호♥ 안 되는데♥, 자지 문지르는 걸 멈출 수가 없어잇♥!」",「喔吼♥明明知道不行♥，却停不下来摩擦阴茎啊♥！」
,,,,,,,,
Kei.Core1-62,,「とまれっ♥、これ以上はっ♥」,「とまれっ♥、これ以上はっ♥」,「停下來♥，不能再繼續了♥」,"""Stop, stop, no more.""","""Stop♥, any more than this and I...♥""","「멈춰♥, 이 이상은♥」",「停下来♥，不能再继续了♥」
,,,,,,,,
Kei.Core1-63,,「これ以上チンポをシコり続けると本当に死んでしまうッ♥」,「これ以上チンポをシコり続けると本当に死んでしまうッ♥」,「再這樣繼續套弄陰莖真的會死掉♥」,"""If I keep shimmying my dick any longer, I'm really going to die.""","""If I keep stroking any more, I'll really die♥""",「이 이상 자지를 계속 흔들면 정말 죽어버려♥」,「再这样继续套弄阴茎真的会死掉♥」
,,,,,,,,
Kei.Core1-64,,しかし京の理性に反して手の動きは更に加速していく,しかし京の理性に反して手の動きは更に加速していく,然而，與京的理性相反，手的動作卻進一步加速。,"But against Kei's reason, the hand movement accelerates further.","However, contrary to Kei's reason, her hand sped up.",하지만 케이의 이성과는 반대로 손놀림은 더욱 가속된다,然而，与京的理性相反，手的动作却进一步加速。
,Kei core 1-9,,,,,,,
Kei.Core1-65,,「ほおっ♥、ほおっ♥、お゛おっ♥、おっ！！」,「ほおっ♥、ほおっ♥、お゛おっ♥、おっ！！」,「吼喔♥，吼喔♥，喔喔♥，喔！！」,"""Ho ♥, ho ♥, oh ♥, oh ♥, oh ♥!""","""Hooh♥, hooh♥, ooh♥, oh!!""","「호오옷♥, 호오옷♥, 오옷 오옷♥, 옷!!」",「吼喔♥，吼喔♥，喔喔♥，喔！！」
,,,,,,,,
Kei.Core1-66,,ビクンッ♥！ビクンッ♥！,ビクンッ♥！ビクンッ♥！,抽動♥！抽動♥！,Bikkkk♥! Bikkkk♥!,Twitch♥! Twitch♥!,비쿤♥! 비쿤♥!,抽动♥！抽动♥！
,,,,,,,,
Kei.Core1-67,,「ま、まずいぃ♥、さっき射精した時の感覚がまたッ♥♥♥」,「ま、まずいぃ♥、さっき射精した時の感覚がまたッ♥♥♥」,「不、不妙♥，剛才射精時的感覺又來了♥♥♥」,"""I can't feel the sensation I had when I ejaculated just now again.""","""Th-This is bad♥, the sensation from the previous ejaculation... I can feel it...♥♥♥""","「위, 위험해♥, 아까 사정했을 때의 감각이 또♥♥♥」",「不、不妙♥，刚才射精时的感觉又来了♥♥♥」
,,,,,,,,
Kei.Core1-68,,「駄目だっ、命とチンポシコるのどっちが大事なのか冷静に考えろっ♥」,「駄目だっ、命とチンポシコるのどっちが大事なのか冷静に考えろっ♥」,「不行，冷靜思考一下生命和套弄陰莖哪個更重要♥」,"""No, you need to calmly consider what's more important, your life or getting a cock sucking.""","""No, think calmly about what's more important, life or your cock!""","「안돼, 목숨과 자지 흔드는 것 중 어느 것이 중요한지 냉정하게 생각해♥」",「不行，冷静思考一下生命和套弄阴茎哪个更重要♥」
,,,,,,,,
Kei.Core1-69,,「お゛っ♥でもチンポッ♥♥、あとちょっとっ♥チンポシコるっ♥！」,「お゛っ♥でもチンポッ♥♥、あとちょっとっ♥チンポシコるっ♥！」,「喔♥但是陰莖♥♥，再一下下♥，套弄陰莖♥！」,"""Oh, but I'm going to fuck your dick, I'm going to fuck your dick, I'm going to fuck your dick!""","""Oh♥ but cock♥♥, just a little more♥ stroking♥!""","「오옷 옷♥ 하지만 자지♥♥, 조금만 더♥ 자지 흔들자♥!」",「喔♥但是阴茎♥♥，再一下下♥，套弄阴茎♥！」
,,,,,,,,
Kei.Core1-70,,ビュクッ、ビュルッ,ビュクッ、ビュルッ,抽、咻嚕,"Bukk, burb.",Spurt! Gush!,"뷰큣, 뷰릇",抽、咻噜
,,,,,,,,
Kei.Core1-71,,「やばいっ、本当にイクッ♥、なのにっ♥、チンポシコるのやめられないぃぃいっ♥」,「やばいっ、本当にイクッ♥、なのにっ♥、チンポシコるのやめられないぃぃいっ♥」,「糟了，真的要高潮了♥，可是♥，停不下來套弄陰莖啊啊啊啊♥」,"""I'm cumming, I'm cumming, but I can't stop cumming...""","""This is bad, I'm really coming♥, but still♥, I can't stop stroking♥""","「위험해, 정말 가버렷♥, 그런데♥, 자지 흔드는 걸 멈출 수가 없어어어잇♥」",「糟了，真的要高潮了♥，可是♥，停不下来套弄阴茎啊啊啊啊♥」
,Kei core 1-10,,,,,,,
Kei.Core1-72,,ビュルルルッルッ！ドビュルルルルッ！,ビュルルルッルッ！ドビュルルルルッ！,咻嚕嚕嚕嚕！咚咻嚕嚕嚕！, ,Spurt! Gush!,뷰르르르릇르릇! 도뷰르르르르릇!,咻噜噜噜噜！咚咻噜噜噜！
,,,,,,,,
Kei.Core1-73,,「ほおっ♥、お゛お゛っ♥お゛おおおおっっっ！？！？！？」,「ほおっ♥、お゛お゛っ♥お゛おおおおっっっ！？！？！？」,「吼喔♥、喔喔♥、喔喔喔喔喔喔喔喔♥♥！？！？！？」,"""Ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho, ho.""","""Hooh♥, ooh♥ ooooooh!?!?!?""","「호오옷♥, 오옷 오옷 옷♥오옷 오오오옷!!!?!?!?」",「吼喔♥、喔喔♥、喔喔喔喔喔喔喔喔♥♥！？！？！？」
,,,,,,,,
Kei.Core1-74,,ビュクッ、ビュルルルッルッ♥,ビュクッ、ビュルルルッルッ♥,抽、咻嚕嚕嚕嚕♥,"Bukk, bülllllllllll♥","Burst, spurt♥","뷰큣, 뷰르르르릇르릇♥",抽、咻噜噜噜噜♥
,,,,,,,,
Kei.Core1-75,,「イグッ、お゛っ♥おおおっっっ！？」,「イグッ、お゛っ♥おおおっっっ！？」,「射了，喔♥喔喔喔喔♥！？」,"""Iggghh, oooh ♥ oooh!""","""Coming, oh♥ ooooh!?""","「가버렷, 오옷 옷♥오오오옷!!!?」",「射了、喔♥喔喔喔喔♥！？」
,,,,,,,,
Kei.Core1-76,,京は聖核を射精しながらも、チンポを上下する手を止めることが出来ない,京は聖核を射精しながらも、チンポを上下する手を止めることが出来ない,京一邊射出聖核，一邊無法停止陰莖上下套弄的手。,Kei can't stop his hand from going up and down on his cock while ejaculating his Seikaku.,"Even while ejaculating her Holy Core, Kei couldn't stop her hand from stroking her cock.","케이는 성핵을 사정하면서도, 자지를 위아래로 움직이는 손을 멈출 수가 없다",京一边射出圣核，一边无法停止阴茎上下套弄的手。
,,,,,,,,
Kei.Core1-77,,「お゛っ♥？お゛お゛おおっ♥♥？お゛あっ♥」,「お゛っ♥？お゛お゛おおっ♥♥？お゛あっ♥」,「喔♥？喔喔喔喔喔♥♥？喔啊♥」,"""OH―oh―oh―oh―oh―oh―oh―oh―oh―oh―oh―oh―oh―oh. oh oh oh oh ♥♥♥? OHHHH!""","""Oh♥? Ooooh♥♥? Oah♥""",「오옷 옷♥? 오옷 오옷 오오옷♥♥? 오옷 앗♥」,「喔♥？喔喔喔喔喔♥♥？喔啊♥」
,,,,,,,,
Kei.Core1-78,,ぴゅるっ、ぴゅる,ぴゅるっ、ぴゅる,滴答、滴答,"Ping, ping, ping.","Dribble, dribble","퓨릇, 퓨릇",滴答、滴答
,Kei core 1-11,,,,,,,
Kei.Core1-79,,「お゛っ♥…………―――――」,「お゛っ♥…………―――――」,「喔♥…………―――――」,"""♥Oh ♥............―――――""","""Oh♥...""",「오옷 옷♥…………―――――」,「喔♥…………―――――」
,,,,,,,,
Kei.Core1-80,,チンポから最後の一滴が堕ち、京の手が止まり目から光が消えうせる,チンポから最後の一滴が堕ち、京の手が止まり目から光が消えうせる,最後一滴從陰莖滴落，京的手停了下來，眼睛失去了光芒。,"The last drop falls from his cock, Kei's hand stops and the light disappears from his eyes.","The last drop fell, Kei's hand stopped, and the light faded from her eyes.","자지에서 마지막 한 방울이 떨어지고, 케이의 손이 멈추고 눈에서 빛이 사라진다",最后一滴从阴茎滴落，京的手停了下来，眼睛失去了光芒。
,,,,,,,,
Kei.Core1-81,京,(あああああああっっ♥、や、やってしまったっ♥！),(あああああああっっ♥、や、やってしまったっ♥！),（啊啊啊啊啊啊啊♥我、我竟然鑄成大錯了♥！）,"(Aaahhhhhh, I did it!)","(Aaaaaah♥, I-I've done it♥!)","(아아아아아아앗♥, 저, 저질러 버렸어♥!)",（啊啊啊啊啊啊啊♥、我、我竟然铸成大错了♥！）
,,,,,,,,
Kei.Core1-82,,(こ、この私がこんなみっともない最期を迎えるなんてッ♥),(こ、この私がこんなみっともない最期を迎えるなんてッ♥),（我、我這個人竟然迎來這麼丟臉的死法啊♥！）,(I can't believe I'm going to meet such a miserable end.),(T-To think I would meet such a pathetic end♥),"(이, 이 내가 이런 꼴사나운 최후를 맞이하다니♥)",（我、我这个人竟然迎来这么丢脸的死法啊♥！）
,,,,,,,,
Kei.Core1-83,,(こうなってしまってはもうどうしようもないじゃないかっ！),(こうなってしまってはもうどうしようもないじゃないかっ！),（變成這樣就無可挽回了不是嗎！）,(What can we do now that this has happened?),"(Now that it's come to this, there's nothing I can do!)",(이렇게 되어버리면 이제 어쩔 도리가 없잖아!),（变成这样就无可挽回了不是吗！）
,,,,,,,,
Kei.Core1-84,,その時、スピーカーから声が響く,その時、スピーカーから声が響く,這時，擴音器傳來聲音。,"At that moment, a voice echoes from the speakers","At that moment, a voice echoed from the speaker.","그때, 스피커에서 목소리가 울린다",这时，扩音器传来声音。
,,,,,,,,
Kei.Core1-85,研究員,「はははっ！いいもの見させてもらったぜ！」,「はははっ！いいもの見させてもらったぜ！」,「哈哈哈哈！真是讓我大飽眼福！」,"""Haha! I got to see some good stuff!""","""Hahaha! That was quite a show!""",「하하핫! 좋은 구경 시켜줘서 고맙다!」,「哈哈哈哈！真是让我大饱眼福！」
,,,,,,,,
Kei.Core1-86,,「あの天才聖核戦姫がシコ猿みてえに聖核ぶちまけて逝くなんてなっ」,「あの天才聖核戦姫がシコ猿みてえに聖核ぶちまけて逝くなんてなっ」,「那位天才聖核戰姫竟然像擼管的猴子一樣噴出聖核然後死掉了啊。」,"""I can't believe that genius Seikaku Princess just blew her Seikakus all over the place like a little shit monkey.""","""To think that genius Holy Core Battlemaid would go out like that, jacking off like a monkey and spilling her Holy Core...""",「그 천재 성핵전희가 딸딸이 원숭이처럼 성핵 흩뿌리며 죽어가다니」,「那位天才圣核战姫竟然像撸管的猴子一样喷出圣核然后死掉了啊。」
,,,,,,,,
Kei.Core1-87,京,(なっ、私の痴態を全てみられていたのかっ！？),(なっ、私の痴態を全てみられていたのかっ！？),（什麼，我的醜態全都被看見了嗎！？）,"(What, did they see all my lasciviousness?)","(What, they saw everything!?)","(뭣, 내 추태를 전부 보고 있었던 건가!?)",（什么，我的丑态全都被看见了吗！？）
,,,,,,,,
Kei.Core1-88,,(くそっ、この私がこんなバカみたいな最後っ…！？),(くそっ、この私がこんなバカみたいな最後っ…！？),（可惡，我竟然迎來這麼愚蠢的結局…！？）,"(Damn, I'm the last one to be this stupid...!)","(Damn it, to think I would meet such a ridiculous end...!?)","(젠장, 이 내가 이런 바보 같은 최후를…!?)",（可恶，我竟然迎来这么愚蠢的结局…！？）
,,,,,,,,
Kei.Core1-89,研究員,「まあ心配するな、お前の体も聖核も無駄にはしねえからよ」,「まあ心配するな、お前の体も聖核も無駄にはしねえからよ」,「不用擔心，妳的身體和聖核都不會浪費的。」,"""Don't worry, we won't waste your body or the Seikaku.""","""Well, don't worry. Neither your body nor your Holy Core will go to waste.""","「뭐 걱정하지 마라, 네 몸도 성핵도 헛되이 하지는 않을 테니」",「不用担心，你的身体和圣核都不会浪费的。」
,,,,,,,,
Kei.Core1-90,京,(っ、ううっ…),(っ、ううっ…),（唔，嗚嗚…）,(Woohoo...),(Ugh...),"(윽, 으윽…)",（唔，呜呜…）
,,,,,,,,
Kei.Core1-91,,――――その後、京の聖核と抜け殻の肉体は資源として回収され、加工されるのだった,――――その後、京の聖核と抜け殻の肉体は資源として回収され、加工されるのだった,――――之後，京的聖核和空殼的肉體被作為資源回收，進行加工。,"―――― Then, Kei's Seikaku and shelled body were recovered and processed as a resource.","After that, Kei's Holy Core and empty body were collected as resources and processed.","――――그 후, 케이의 성핵과 껍데기뿐인 육체는 자원으로서 회수되어, 가공되는 것이었다",――――之后，京的圣核和空壳的肉体被作为资源回收，进行加工。
,,,,,,,,
Kei Core Scene２,注釈,聖核シーン２,聖核シーン２,,聖核シーン２,,성핵 이벤트 2,
,,,,,,,,
Kei.Core2-1,,京が聖核を排出してからしばらくして,京が聖核を排出してからしばらくして,京的聖核被排出後過了一段時間,Some time after Kei discharged the Seikaku,Some time after Kei expelled her Holy Core...,케이가 성핵을 배출한 후 얼마 지나지 않아,京的圣核被排出后过了一段时间
,,,,,,,,
Kei.Core2-2,Kei core 2ｰ1,京の聖核はオナホに加工され、意識を失った元の体のチンポにハメられていた,京の聖核はオナホに加工され、意識を失った元の体のチンポにハメられていた,京的聖核被加工成自慰套，套在失去意識的她原本的身體的陰莖上。,Kei's Seikaku was processed into a masturbator and fucked by the cock of his former unconscious body.,"Kei's Holy Core had been processed into a pocket pussy and placed around the cock on her unconscious physical body, now mindless.","케이의 성핵은 오나홀로 가공되어, 의식을 잃은 원래 몸의 자지에 박혀 있었다",京的圣核被加工成自慰套，套在失去意识的她原本的身体的阴茎上。
,,,,,,,,
Kei.Core2-3,京,(んあっ♥、な、何だこれはッ♥、どうなっているっ♥！？),(んあっ♥、な、何だこれはッ♥、どうなっているっ♥！？),（嗯啊♥，這、這是什麼♥，發生什麼事了♥！？）,"(Nnnn, what the hell is this?)","(Nah♥, wh-what is this♥, what's happening♥!?)","(응앗♥, 무, 뭐야 이건♥, 어떻게 된 거야♥!?)",（嗯啊♥，这、这是什么♥，发生什么事了♥！？）
,,,,,,,,
Kei.Core2-4,研究員,「ははっ久しぶりの体とのご対面だな、どうだ？自分のチンポは」,「ははっ久しぶりの体とのご対面だな、どうだ？自分のチンポは」,「哈哈，很久沒和自己的身體見面了，感覺如何？妳自己的陰莖。」,"""Ha ha, haven't seen your body in a long time, how do you like it? How's your dick?""","""Haha, reunited with your body after so long. How did your cock feel?""","「하핫 오랜만의 몸과의 재회구나, 어떠냐? 네 자지는」",「哈哈，很久没和自己的身体见面了，感觉如何？你自己的阴茎。」
,,,,,,,,
Kei.Core2-5,,(私は確かあの後圧縮されたり型に流し込まれたりして…),(私は確かあの後圧縮されたり型に流し込まれたりして…),（我記得我之後被壓縮，然後灌入模具…）,(I'm pretty sure I was compressed or poured into a mold after that...),(I remember being compressed and molded after that...),(나는 분명 그 후 압축되거나 틀에 부어지거나 해서…),（我记得我之后被压缩、然后灌入模具…）
,,,,,,,,
Kei.Core2-6,京,(んっ♥、なるほど…っ♥、つまり、今は私はオナホになって元の体に…っ♥),(んっ♥、なるほど…っ♥、つまり、今は私はオナホになって元の体に…っ♥),（嗯♥，原來如此…♥，也就是說，現在我變成自慰套，套回原本的身體上…♥）,"(Nnnn♥, I see...♥, I mean, now I'm a masturbator and in my original body...♥)","(Nn♥, I see...♥ So now I've been turned into a pocket pussy for my original body...♥)","(응읏♥, 과연…윽♥, 즉, 지금 나는 오나홀이 되어 원래 몸에…윽♥)",（嗯♥，原来如此…♥，也就是说，现在我变成自慰套，套回原本的身体上…♥）
,,,,,,,,
Kei.Core2-7,研究員,「コイツは聖核が抜けてから壊れた機械みたいにずっとチンポいじっていてな」,「コイツは聖核が抜けてから壊れた機械みたいにずっとチンポいじっていてな」,「這傢伙聖核出來後，就跟壞掉的機械一樣一直玩弄陰莖。」,"""This guy has been fiddling with his dick like a broken machine ever since the Seikaku was removed.""","""Since the Holy Core was expelled, it's been acting like a broken machine, constantly stimulating itself.""",「이 녀석은 성핵이 빠지고 나서 망가진 기계처럼 계속 자지를 만지작거려서 말이야」,「这家伙圣核出来后，就跟坏掉的机械一样一直玩弄阴茎。」
,,,,,,,,
Kei.Core2-8,,「かわいそうに聖核が排出される最後の瞬間が脳に焼き付いちまったんだろうな」,「かわいそうに聖核が排出される最後の瞬間が脳に焼き付いちまったんだろうな」,「真可憐，聖核排出的最後一刻一定深深地烙印在腦海裡了吧。」,"""Poor guy must have had that last moment of the Seikaku being expelled burned into his brain.""","""Poor thing, that final moment of expelling the Holy Core must have been burned into its brain.""",「불쌍하게도 성핵이 배출되는 마지막 순간이 뇌에 새겨져 버린 거겠지」,「真可怜，圣核排出的最后一刻一定深深地烙印在脑海里了吧。」
,,,,,,,,
Kei.Core2-9,京,(なっ、私の体が今そんなことにっ！？),(なっ、私の体が今そんなことにっ！？),（什麼，我的身體現在在做這種事！？）,"(What, my body just did that?)","(What, my body is now doing that!?)","(뭣, 내 몸이 지금 그런 상태라고!?)",（什么，我的身体现在在做这种事！？）
,,,,,,,,
Kei.Core2-10,研究員,「まあ可哀そうだと思うんならオナホらしく相手してやるんだな」,「まあ可哀そうだと思うんならオナホらしく相手してやるんだな」,「如果覺得可憐的話，就像個自慰套一樣好好地伺候吧。」,"""Well, if you feel sorry for him, then treat him like a masturbator.""","""Well, if you feel sorry for it, then act like a proper pocket pussy and take care of it.""",「뭐 불쌍하다고 생각한다면 오나홀답게 상대해주도록 해라」,「如果觉得可怜的话，就像个自慰套一样好好地伺候吧。」
,,,,,,,,
Kei.Core2-11,,そして京の抜け殻の体はオナホになった京を使ってチンポをしごき始める,そして京の抜け殻の体はオナホになった京を使ってチンポをしごき始める,接著，京的空殼身體開始用變成自慰套的京來套弄陰莖。,And Kei's shell of a body begins to use Kei as a masturbator to squirt his cock.,And so Kei's empty body began fucking the pocket pussy that Kei had become.,그리고 케이의 껍데기뿐인 몸은 오나홀이 된 케이를 사용해서 자지를 흔들기 시작한다,接着，京的空壳身体开始用变成自慰套的京来套弄阴茎。
,,,,,,,,
Kei.Core2-12,,シコッ、シコッ、シコッ、シコッ！,シコッ、シコッ、シコッ、シコッ！,摩擦、摩擦、摩擦、摩擦！,"Shiccup, shiccup, shiccup, shiccup!","Stroke, stroke, stroke, stroke!","시콧, 시콧, 시콧, 시콧!",摩擦、摩擦、摩擦、摩擦！
,,,,,,,,
Kei.Core2-13,京,(んあっ♥、ま、まて私っ♥！私の許可なく勝手に動くなっ♥),(んあっ♥、ま、まて私っ♥！私の許可なく勝手に動くなっ♥),（嗯啊♥，等、等一下我的身體♥！不准未經我的允許擅自行動♥）,"(Oh, no, no, no, no, no, no, no! Don't move without my permission.)","(Nah♥, w-wait, me♥! Don't move without my permission♥)","(응앗♥, 자, 잠깐 나!♥ 내 허락 없이 멋대로 움직이지 마♥)",（嗯啊♥，等、等一下我的身体♥！不准未经我的允许擅自行动♥）
,,,,,,,,
Kei.Core2-14,,(くうっ♥、ほとんど全ての感覚がチンポをこするのに集中しているっ♥),(くうっ♥、ほとんど全ての感覚がチンポをこするのに集中しているっ♥),（嗚♥，幾乎所有的感覺都集中在摩擦陰莖上♥）,"(Kuu♥, almost all my senses are focused on rubbing my dick.)","(Kuh♥, almost all sensations are concentrated on the stroking♥)","(크읏♥, 거의 모든 감각이 자지를 문지르는 데 집중되어 있어♥)",（呜♥，几乎所有的感觉都集中在摩擦阴茎上♥）
,,,,,,,,
Kei.Core2-15,,シコッ、シコッ、シコッ、シコッ！,シコッ、シコッ、シコッ、シコッ！,摩擦、摩擦、摩擦、摩擦！,"Shiccup, shiccup, shiccup, shiccup!","Stroke, stroke, stroke, stroke!","시콧, 시콧, 시콧, 시콧!",摩擦、摩擦、摩擦、摩擦！
,,,,,,,,
Kei.Core2-16,,(体全体でっ♥、チンポを受け止めている感覚だっ♥、んあっ♥),(体全体でっ♥、チンポを受け止めている感覚だっ♥、んあっ♥),（整個身體♥，都在承受著陰莖的感覺♥，嗯啊♥）,(My whole body is receiving the cock.),(My entire being♥ is focused on taking in the cock♥ Nnnah♥),"(온몸으로♥, 자지를 받아들이는 감각이야♥, 응앗♥)",（整个身体♥，都在承受着阴茎的感觉♥，嗯啊♥）
,,,,,,,,
Kei.Core2-17,,そしてオナホを動かす手が早くなったかと思うと京のチンポがだんだんと熱を帯び始める,そしてオナホを動かす手が早くなったかと思うと京のチンポがだんだんと熱を帯び始める,正當自慰套的手套弄開始加快時，京的陰莖也逐漸發熱。,And then Kei's cock begins to heat up as his hand moves the masturbator faster and faster.,"As the movements quickened, Kei's penis grew hotter and hotter.",그리고 오나홀을 움직이는 손이 빨라지자 케이의 자지가 점점 뜨거워지기 시작한다,正当自慰套的手套弄开始加快时，京的阴茎也逐渐发热。
,,,,,,,,
Kei.Core2-18,,(んっ♥、な、なんだっ♥、チンポが脈打ってっ♥),(んっ♥、な、なんだっ♥、チンポが脈打ってっ♥),（嗯♥，什、什麼♥，陰莖在搏動♥）,"(♥♥♥, what the hell, my dick is pulsating...)","(Nn♥, wh-what♥, it's pulsating♥)","(응읏♥, 무, 뭐야♥, 자지가 맥박치고♥)",（嗯♥，什、什么♥，阴茎在搏动♥）
,,,,,,,,
Kei.Core2-19,,(ま、まさかっ♥、ちょっと待て私！心の準備を―――――),(ま、まさかっ♥、ちょっと待て私！心の準備を―――――),（難、難道是♥，等一下我的身體！我還沒做好心理準備―――――）,"(Well, no way ♥, wait a minute, me! Prepare yourself ―――――)","(N-No way♥, wait, me! I'm not mentally prepared for this...)","(서, 설마♥, 잠깐 기다려 나! 마음의 준비를―――――)",（难、难道是♥，等一下我的身体！我还没做好心理准备―――――）
,Kei core 2-2,,,,,,,
Kei.Core2-20,,ドクッ！、ドビュルルルルッッ！！！,ドクッ！、ドビュルルルルッッ！！！,噗通！咚咻嚕嚕嚕嚕！！！,Doc! Doburrrrrrrrrrrrrrrrr!,Throb! Gush!!!,"도큣!, 도뷰르르르릇!!!",噗通！咚咻噜噜噜噜！！！
,,,,,,,,
Kei.Core2-21,,(んおおおおっっっ♥♥♥、んああっ♥♥！！),(んおおおおっっっ♥♥♥、んああっ♥♥！！),（嗯喔喔喔喔喔♥♥♥，嗯啊啊啊♥♥！！）,(Nnooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo!),"(Noooooh♥♥♥, naah♥♥!!)","(응오오오옷♥♥♥, 응아앗♥♥!!)",（嗯喔喔喔喔喔♥♥♥，嗯啊啊啊♥♥！！）
,,,,,,,,
Kei.Core2-22,,京のオナホの中に大量の白濁液が放たれ、勢い余って口部分からも精液が噴きだす,京のオナホの中に大量の白濁液が放たれ、勢い余って口部分からも精液が噴きだす,大量的白色液體被釋放到京的自慰套裡，精液勢不可擋地從開口噴出來。,"A large amount of white sperm is released into Kei's masturbatorium, and the semen spurts out from the mouth part with too much vigor.","A large amount of semen was shot into the pocket pussy that is Kei, spilling out from the opening.","케이의 오나홀 안에 대량의 백탁액이 방출되고, 기세가 넘쳐 입 부분에서도 정액이 뿜어져 나온다",大量的白色液体被释放到京的自慰套里，精液势不可挡地从开口喷出来。
,,,,,,,,
