Key,Comment,Japanese,Japanese_Steam,Traditional Chinese_Steam,English,English_Steam,Korean_Steam,Simplified Chinese_Steam
Dialog.Chapter3-2-78,理事長,「わかったわかった、今日はこれで終わりだ。新しいコスプレ衣装を渡すから明日もよろしく頼むよ」,「わかったわかった、今日はこれで終わりだ。新しいコスプレ衣装を渡すから明日もよろしく頼むよ」,「好好好，今天就到此為止吧。這是新的 cosplay 服裝，明天也拜託妳囉。」,"""I'll give you a new cosplay outfit and I'll look forward to seeing you tomorrow. I'll give you a new cosplay outfit, and I'll look forward to seeing you tomorrow.""","""Got it, let's call it a day. Here's a new costume, and see you tomorrow!""","「알겠네 알겠네, 오늘은 이걸로 끝. 새로운 코스프레 의상을 줄 테니 내일도 잘 부탁하네」",「好好好，今天就到此为止吧。这是新的 cosplay 服装，明天也拜托你啰。」
,,,,,,,,
Dialog.Chapter3-2-79,エレナ,「～～～～っ！、わかり…ました……！」,「～～～～っ！、わかり…ました……！」,「～～～～！我、我知道了……！」,"""I know...I know...I know...～～～～! I understand... yes, ......!""","""...Roger that.""","「~~~~윽!, 알…겠습니다……!」",「～～～～！我、我知道了……！」
,,,,,,,,
Dialog.Chapter3-2-80,,(ううっ～～～！、一体いつまでこんな関係を続ければいいのですかっ！),(ううっ～～～！、一体いつまでこんな事を続ければいいのですかっ！),（嗚～～～！我到底還得這樣被迫配合到什麼時候啊！）,(Ugh~~! How long do I have to continue this kind of relationship?),(Just how much longer do I have to do this?!),"(우웃~~~!, 대체 언제까지 이런 짓을 계속해야 하는 겁니까!)",（呜～～～！我到底还得这样被迫配合到什么时候啊！）
Chapter 3-3,注釈,,,,,,,
Dialog.Chapter3-3-1,,聖月生徒会執務室,ホーリーコア・レギオン司令部にて,在「聖核軍團」司令部內——,Seigetsu Student Council Office,At the Holy Core Legion Command Center...,홀리코어 레기온 사령부에서,在圣核军团司令部内——
,Erena3－1,,,,,,,
Dialog.Chapter3-3-2,理事長,「おおっ！素晴らしい！まるで本物の牛のようだ！」,「おおっ！素晴らしい！まるで本物の牛のようだ！」,「喔喔！太棒了！簡直就像真的牛一樣！」,"""Oh, that's great! That's fantastic! They look like real cows!""","""Wow, amazing! Just like a real cow!""",「오오! 훌륭해! 마치 진짜 젖소 같구나!」,「喔喔！太棒了！简直就像真的牛一样！」
,,,,,,,,
Dialog.Chapter3-3-3,エレナ,「～～～～誰が牛ですかっ！」,「～～～～誰が牛ですかっ！」,「～～～～你説誰是牛啦！」,"""～～～～Who's the cow!""","""Who are you calling a cow?""",「~~~~누가 젖소입니까!」,「～～～～你说谁是牛啦！」
,,,,,,,,
Dialog.Chapter3-3-4,,エレナは毎晩の日課となった理事長とのコスプレ撮影をしていた,エレナは毎晩の日課となった政治家の男とのコスプレ撮影をしていた,艾蓮娜正在進行她每晚的例行公事——和那名政治家的 Cosplay 拍攝。,Erena had a nightly routine of cosplay photo shoots with the chairman.,Cosplaying for the politician to take photos became a daily occurrence for Elena.,엘레나는 매일 밤 일과가 된 정치가 남자와의 코스프레 촬영을 하고 있었다,艾莲娜正在进行她每晚的例行公事——和那名政治家的 Cosplay 拍摄。
,,,,,,,,
Dialog.Chapter3-3-5,,「こんな下品な服を着せてっ！それでも教育者ですか？！」,「こんな下品な服を着せてっ！それでも為政者ですか？！」,「竟然讓我穿這種下流的衣服！你這樣也配當執政者嗎？！」,"""You dress me up in such vulgar clothes! Are you still an educator?""","""You're making me wear all these lewd costumes! And you call yourself a public servant!""",「이런 저속한 옷을 입히고! 그래도 위정자입니까?!」,「竟然让我穿这种下流的衣服！你这样也配当执政者吗？！」
,,,,,,,,
Dialog.Chapter3-3-6,理事長,「まあまあ、そう言うな。今日のコスはいつにもましてエレナ君に良く似合っているぞ？」,「まあまあ、そう言うな。今日のコスはいつにもましてエレナ君に良く似合っているぞ？」,「好了好了，別這麼說。今天這套 Cos 比以往都還要更適合妳喔？」,"""I'm sure you'll be fine. Today's costume suits you better than ever, Erena, don't you think?""","""Don't say that. The costume today looks great on you as well!""","「뭐뭐, 그렇게 말하지 말게. 오늘의 코스는 어느 때보다 엘레나 군에게 잘 어울린다고?」",「好了好了，别这么说。今天这套 Cos 比以往都还要更适合你喔？」
,,,,,,,,
Dialog.Chapter3-3-7,エレナ,「～～～早く終わらせてください！明日は大きな作戦の日なんですから！」,「～～～早く終わらせてください！明日は大きな作戦の日なんですから！」,「～～～別鬧了給我趕快結束！明天可是重要作戰的日子耶！」,"""~~~ Please get it over with! Because tomorrow is the big operation day!""","""Just hurry up! We have a big operation tomorrow!""",「~~~~빨리 끝내주세요! 내일은 큰 작전이 있는 날이니까요!」,「～～～别闹了给我赶快结束！明天可是重要作战的日子耶！」
,,,,,,,,
Dialog.Chapter3-3-8,理事長,「わかったわかった。ではすぐに撮ってしまおう！ほらもっと足を開いて！綺麗な割れ目を強調するように！」,「わかったわかった。ではすぐに撮ってしまおう！ほらもっと足を開いて！綺麗な割れ目を強調するように！」,「好好好，那就趕快拍完吧！來，把腿再張開一點！擺個能把妳漂亮身材線條凸顯出來的姿勢！」,"""I'll take a picture of it right away! Then let's take a picture right away! Come on, open your legs wider! Make sure you emphasize your beautiful crack!""","""All right, all right. I'll take photos right away. Open your legs some more! I want to capture your beautiful lips!""",「알겠네 알겠네. 그럼 바로 찍어버리지! 자 좀 더 다리를 벌리게! 그대의 예쁜 음렬이 강조되도록!」,「好好好，那就赶快拍完吧！来，把腿再张开一点！摆个能把你漂亮身材线条凸显出来的姿势！」
,,,,,,,,
Dialog.Chapter3-3-9,エレナ,「くううっ！この変態っ！………これでいいですかっ！」,「くううっ！この変態っ！………これでいいですかっ！」,「唔……你這個變態！……這樣可以了嗎！」,"""Kuuuh! You pervert! ......... is this okay!""","""You pervert... How about this?""",「크으윽! 이 변태!………이걸로 됐습니까!」,「唔……你这个变态！……这样可以了吗！」
,,,,,,,,
Dialog.Chapter3-3-10,理事長,「素晴らしい！やはり君には素晴らしい才能があるよ！」,「素晴らしい！やはり君には素晴らしい才能があるよ！」,「太棒了！果然妳有著了不起的才能啊！」,"""I'm sure you have a great talent! I knew you had great talent!""","""Excellent! You really have a knack for this!""",「훌륭해! 역시 자네에게는 훌륭한 재능이 있어!」,「太棒了！果然你有着了不起的才能啊！」
,,,,,,,,
Dialog.Chapter3-3-11,エレナ,「こんなことで褒められても何も嬉しくありませんっ！早く終わらせてください！」,「こんなことで褒められても何も嬉しくありませんっ！早く終わらせてください！」,「因為這種事情被誇獎我可是一點都不開心不起來！給我快點結束！」,"""I'm not happy to be praised for this! Please finish this as soon as possible!""","""I don't want to be praised for that! Just finish up already!""",「이런 걸로 칭찬받아도 하나도 기쁘지 않습니다! 빨리 끝내주세요!」,「因为这种事情被夸奖我可是一点都不开心不起来！给我快点结束！」
,,,,,,,,
Dialog.Chapter3-3-12,理事長,「もちろんだ！どんどん撮ってやるぞ！」,「もちろんだ！どんどん撮ってやるぞ！」,「當然！我會一直拍個夠的！」,"""Of course! I'll keep on shooting!""","""Of course! I'm not stopping!""",「물론이다! 계속 찍어주지!」,「当然！我会一直拍个够的！」
,,,,,,,,
Dialog.Chapter3-3-13,,パシャッ！パシャッ！パシャッ！―――――,パシャッ！パシャッ！パシャッ！―――――,喀嚓！喀嚓！喀嚓！―――――,Pasha! Pasha! Pasha! ―――――,The shutter clicked and clicked.,찰칵! 찰칵! 찰칵!―――――,喀嚓！喀嚓！喀嚓！―――――
,,,,,,,,
Dialog.Chapter3-3-14,,――――一通りの撮影が終わった後,――――一通りの撮影が終わった後,――――在一輪拍攝結束之後,―――― after the whole shoot is over.,...After the photo session...,――――한 차례 촬영이 끝난 후,――――在一轮拍摄结束之后
,Erena　3－2,,,,,,,
Dialog.Chapter3-3-15,エレナ,「―――ッ、本当にするのですかっ！？(～～～今日も断れなかったっ！)」,「―――ッ、本当にするのですかっ！？(～～～今日も断れなかったっ！)」,「―――真、真的要做那種事嗎！？（～～～今天還是沒能拒絕他！）」,"""――――, are you really going to do it? (I couldn't say no today!""","""...Are you serious? (I couldn't refuse him today either!)""","「―――윽, 정말 하는 겁니까!? (～～～오늘도 거절하지 못했다!)」",「―――真、真的要做那种事吗！？（～～～今天还是没能拒绝他！）」
,,,,,,,,
Dialog.Chapter3-3-16,理事長,「今更何を言っているのかね？最近はほぼ毎日やっているじゃないか」,「今更何を言っているのかね？最近はほぼ毎日やっているじゃないか」,「都事到如今了妳還在說什麼？最近不是幾乎每天都在做嗎？」,"""What are you talking about now? You've been doing it almost every day lately.""","""Why not? I mean, you've been doing it every day recently...""",「이제 와서 무슨 말을 하는가? 요즘은 거의 매일 하고 있지 않나」,「都事到如今了你还在说什么？最近不是几乎每天都在做吗？」
,,,,,,,,
Dialog.Chapter3-3-17,エレナ,「っ、そうですがっ！こんな破廉恥なことをっ！」,「っ、そうですがっ！こんな破廉恥なことをっ！」,「雖、雖然是這樣沒錯！但這麼不知羞恥的事……！」,"""Yes, that's right! Such a disgrace!""","""...I know, but... such lewd behavior...""","「윽, 그렇지만! 이런 파렴치한 짓을!」",「虽、虽然是这样没错！但这么不知羞耻的事……！」
,,,,,,,,
Dialog.Chapter3-3-18,理事長,「御託はいい。とっととやってくれ。いつまでも帰れんぞ？」,「御託はいい。とっととやってくれ。いつまでも帰れんぞ？」,「少廢話，趕快動手。不然妳可永遠別想回家。」,"""I don't care what you say. Get on with it. You can't go home forever.""","""Just do it, or you won't be able to go home.""",「잔소리는 됐네. 빨리하게나. 언제까지고 돌아갈 수 없지 않나?」,「少废话，赶快动手。不然你可永远别想回家。」
,,,,,,,,
Dialog.Chapter3-3-19,エレナ,「～～～っ！わかりましたっ！やればいいんでしょ！」,「～～～っ！わかりましたっ！やればいいんでしょ！」,「～～～！我知道了啦！做就做！」,"""I understand! I understand! You just do it!""","""Fine! I'll do it!""",「~~~윽! 알겠습니다! 하면 되잖아요!」,「～～～！我知道了啦！做就做！」
,,,,,,,,
Dialog.Chapter3-3-20,,そう言うとエレナは理事長の巨大なチンポへ奉仕を始める,そう言うとエレナは政治家の男の巨大なチンポへ奉仕を始める,接著，艾蓮娜便開始替那名政治家的巨大肉棒服務。,"With that said, Erena begins to service the chairman's huge cock.",And Elena started pleasing the politician's huge dick.,그렇게 말하며 엘레나는 정치가 남자의 거대한 자지에 봉사를 시작한다,接着，艾莲娜便开始替那名政治家的巨大肉棒服务。
,,,,,,,,
Dialog.Chapter3-3-21,,「はむぅ♥♥、ちゅるっ♥、れろっ♥、じゅぷっ♥」,「はむぅ♥♥、ちゅるっ♥、れろっ♥、じゅぷっ♥」,「哈姆♥♥、啾嚕♥、舔♥、啾噗♥」,"""","""Fmmmm♥ Slurp♥ Slurp♥""","「하뭇♥♥, 츄릇♥, 레롯♥, 쥬풋♥」",「哈姆♥♥、啾噜♥、舔♥、啾噗♥」
,,,,,,,,
Dialog.Chapter3-3-22,理事長,「おおっ！、流石だエレナ君、ずいぶんフェラが上達したじゃないか」,「おおっ！、流石だエレナ君、ずいぶんフェラが上達したじゃないか」,「哦哦！不愧是艾蓮娜小姐，口交技巧進步了不少嘛！」,"""Oh, that's great, Erena! You're doing a great job, Erena, you've really improved your blow job.""","""You're getting really good at this, Elena.""","「오오!, 역시 엘레나 군, 상당히 펠라가 능숙해졌군」",「哦哦！不愧是艾莲娜小姐，口交技巧进步了不少嘛！」
,,,,,,,,
Dialog.Chapter3-3-23,エレナ,「れろっ♥、ちゅぶっ♥、ちゅぶっ♥、はあっ♥、それはどうもっ♥！」,「れろっ♥、ちゅぶっ♥、ちゅぶっ♥、はあっ♥、それはどうもっ♥！」,「舔♥、啾啾♥、啾啾♥、哈♥，謝謝誇獎♥！」,"""Rerroo♥, chubu♥, chubu♥, hahaha♥, how about that!""","""Slurp♥ Haaa... Thank you♥""","「레롯♥, 츄붓♥, 츄붓♥, 하앗♥, 그건 감사합니다♥!」",「舔♥、啾啾♥、啾啾♥、哈♥，谢谢夸奖♥！」
,,,,,,,,
Dialog.Chapter3-3-24,,「きのうっ♥、ちゅぷっ♥、ちゃんと洗ってきてとっ♥♥、ぐぷっ♥言ったじゃないですかっ♥！」,「きのうっ♥、ちゅぷっ♥、ちゃんと洗ってきてとっ♥♥、ぐぷっ♥言ったじゃないですかっ♥！」,「昨天♥、啾噗♥、不是吩咐好你要給我好好洗乾淨嗎♥♥、咕噗♥！」,"""I told you to go and wash it properly!""","""Didn't I...♥ Slurp♥ Tell you to clean it♥ Before you come see me?♥""","「어제♥, 츄풋♥, 제대로 씻고 오라고♥♥, 크풋♥ 말했잖아요♥!」",「昨天♥、啾噗♥、不是吩咐好你要给我好好洗干净吗♥♥、咕噗♥！」
,,,,,,,,
Dialog.Chapter3-3-25,,「こんな臭いものをっ♥♥、生徒に処理させるなんてっ♥！、最低ですっ♥！」,「こんな臭いものをっ♥♥、令嬢である私に処理させるなんてっ♥！、最低ですっ♥！」,「這種臭東西♥♥、竟然讓身為千金的我來處理♥！、真是最差勁了♥！」,"""I can't believe I let my students handle such a stinky thing! It's disgusting!""","""It stinks so bad♥ And it's horrible♥ That an heiress like me is sucking on it!""","「이런 냄새나는 것을♥♥, 영애인 저에게 처리하게 하다니♥!, 최악입니다♥!」",「这种臭东西♥♥、竟然让身为千金的我来处理♥！、真是最差劲了♥！」
,,,,,,,,
Dialog.Chapter3-3-26,理理事長,「ぐうっ、少々準備に時間がかかったものでね…っ、時間が取れなかったのだよっ」,「ぐうっ、少々準備に時間がかかったものでね…っ、時間が取れなかったのだよっ」,「呃……因為準備花了不少時間……一直沒能擠出時間來啊。」,"""Ugh, it took me a little while to get ready... but I didn't have much time!""","""I... I had to prepare something and didn't have time.""","「크윽, 조금 준비에 시간이 걸려서 말이지…윽, 시간이 없었다」",「呃……因为准备花了不少时间……一直没能挤出时间来啊。」
,,,,,,,,
Dialog.Chapter3-3-27,エレナ,「……？、ちゅぱっ♥、まったくっ♥、ぐぽっ♥♥、それでも大人ですかっ♥♥！」,「……？、ちゅぱっ♥、まったくっ♥、ぐぽっ♥♥、さいていっ♥♥！」,「…？啾啪♥、真是的♥、咕啵♥♥、最差勁了♥♥！」,"""I'm not sure if I'm an adult or not. I'm still an adult, right?""","""...? Slurp♥ Ugh♥ You're the worst!""","「……?, 츄팟♥, 정말♥, 크폿♥♥, 최악♥!」",「…？、啾啪♥、真是的♥、咕啵♥♥、最差劲了♥♥！」
,,,,,,,,
Dialog.Chapter3-3-28,理事長,「おおっ凄いバキュームフェラだっ！しかし本当に上達したなエレナ君っ！さすがは清藤家の令嬢にして副会長のエリートだっ！」,「おおっ凄いバキュームフェラだっ！しかし本当に上達したなエレナ君っ！さすがは清藤家の令嬢にして副司令のエリートだっ！」,「喔，真厲害……妳真的進步很多呢，艾蓮娜！不愧是清藤家的千金兼副司令級的菁英啊！」,"""Oh, that's a great vacuum blowjob! But you've really improved, Erena! You are indeed the daughter of the Seidō family and the elite vice president!""","""This sucking feels great! You have really improved. The heiress of Kiyofuji and the deputy Commander is really something!""",「오오! 굉장한 진공 펠라다! 하지만 정말 능숙해졌구나 엘레나 군! 역시 세이토 가의 영애이자 부사령관인 엘리트!」,「喔，真厉害……你真的进步很多呢，艾莲娜！不愧是清藤家的千金兼副司令级的菁英啊！」
,,,,,,,,
Dialog.Chapter3-3-29,エレナ,「ちゅぱっ♥、そんなわけっ！、じゅぱっ♥、とっとと終わらせるための、合理的な方法なだけですっ♥！、じゅぱっ♥」,「ちゅぱっ♥、そんなわけっ！、じゅぱっ♥、とっとと終わらせるための、合理的な方法なだけですっ♥！、じゅぱっ♥」,「啾……♥ 才不是那樣！這只是為了可以快點結束，才選了最有效率的方法而已！啾……♥ 」,"""I'm just saying, ""Sssshhhh, that's not true! It's just a rational way to get it over with! Chupa―chupa!""","""Fwahhh♥ Well♥ It's one way♥ To finish you off quickly! Slurp♥""","「츄팟♥, 그럴 리가!, 쥬팟♥, 빨리 끝내기 위한, 합리적인 방법일 뿐입니다♥!, 쥬팟♥」",「啾……♥ 才不是那样！这只是为了可以快点结束，才选了最有效率的方法而已！啾……♥ 」
,,,,,,,,
Dialog.Chapter3-3-30,,「明日は財団を殲滅するという大きな仕事があるのですっ♥！こんなことに時間を使っていられませんっ♥♥！」,「明日は財団を殲滅するという大きな仕事があるのですっ♥！こんなことに時間を使っていられませんっ♥♥！」,「明天還有殲滅財團這麼大的任務在等著我♥！不能把時間浪費在這種事情上♥！」,"""I have a big job tomorrow to destroy the foundation! I can't spend my time on this!""","""We're going to take out the Foundation tomorrow♥ I don't have time for this♥""",「내일은 재단을 섬멸한다는 큰 일이 있습니다♥! 이런 일에 시간을 쓸 수 없습니다♥♥!」,「明天还有歼灭财团这么大的任务在等着我♥！不能把时间浪费在这种事情上♥！」
,,,,,,,,
Dialog.Chapter3-3-31,理事長,「おおっ！、もっと準備してからと思っていたがっ！想定外だっ！もう出すぞっ！」,「おおっ！、もっと準備してからと思っていたがっ！想定外だっ！もう出すぞっ！」,「喔喔！還以爲你們會花更多時間！真是出乎意料啊！我快要忍不住了！」,"""I thought I'd have more time to prepare! I thought I would be more prepared! I didn't expect this! Let's get this out of here!""","""Whoa, I'm still preparing something... This is a surprise! I'm coming!""","「오오!, 좀 더 준비하고 나서 하려 했지만! 예상 밖이군! 이제 싼다!」",「喔喔！还以为你们会花更多时间！真是出乎意料啊！我快要忍不住了！」
,,,,,,,,
Dialog.Chapter3-3-32,エレナ,「じゅぱっ♥、なにを準備するのか分かりませんがっ♥♥、じゅぱっ♥、とっとと出してくださいっ♥♥！、これで終わりですっ♥♥！」,「じゅぱっ♥、なにを準備するのか分かりませんがっ♥♥、じゅぱっ♥、とっとと出してくださいっ♥♥！、これで終わりですっ♥♥！」,「啾啪♥雖然不知道你在準備什麼♥♥啾啪♥快點射出來吧♥♥快點結束♥♥！」,"""I don't know what you're preparing for, but please just take it out! That's it.""","""Slurp♥ I don't know what you're talking about♥ Just come and finish up♥""","「쥬팟♥, 뭘 준비하는지 모르겠지만♥♥, 쥬팟♥, 빨리 싸주세요♥♥!, 이걸로 끝입니다♥♥!」",「啾啪♥虽然不知道你在准备什么♥♥啾啪♥快点射出来吧♥♥快点结束♥♥！」
,,,,,,,,
Dialog.Chapter3-3-33,理事長,「ああっ、これで終わりだっ、濃いのを出すぞっ！、しっかり飲み込めっ！」,「ああっ、これで終わりだっ、濃いのを出すぞっ！、しっかり飲み込めっ！」,「啊啊，這樣到此爲止了，我要射一發濃的了！給我好好吞下去！」,"""Oh, that's it! That's it! I'm going to make it thick! Swallow it down!""","""This is it. It's going to be thick and hot! I'm coming!""","「아아, 이걸로 끝이다, 진한 걸 싸주지!, 제대로 삼켜라!」",「啊啊，这样到此为止了，我要射一发浓的了！给我好好吞下去！」
,,,,,,,,
Dialog.Chapter3-3-34,エレナ,「ちゅぽっ♥、じゅぷっ♥ゴキュッ♥、ゴキュッ♥！？、ごぷっ！？、ゴキュッ♥」,「ちゅぽっ♥、じゅぷっ♥ゴキュッ♥、ゴキュッ♥！？、ごぷっ！？、ゴキュッ♥」,「啾啵♥、啾噗♥、咕嚕♥、咕嚕♥！？咕噗！？咕嚕♥」,"""Chupo ♥, jupo ♥, gopu ♥, gopu ♥! Gopu♥, gopu♥, gopu♥! Gobble, gobble, gobble, gobble, gobble, gobble, gobble, gobble!""","""Slurp♥ Mmm♥ Slurp♥""","「츄폿♥, 쥬풋♥고큣♥, 고큣♥!?, 곱풋!?, 고큣♥」",「啾啵♥、啾噗♥、咕噜♥、咕噜♥！？、咕噗！？、咕噜♥」
,,,,,,,,
Dialog.Chapter3-3-35,,「――――ゴキュッ♥、―――――ゴキュッ♥―――――！？ッ、！？ッ！！」,「――――ゴキュッ♥、―――――ゴキュッ♥―――――！？ッ、！？ッ！！」,「―――咕嚕♥―――咕嚕♥―――！？！？！！」,"""―――― gokyuu♥, ――――― gokyuu ♥―――――! ♥! !!!!""","""Ugh♥ Ughhhhh?!""","「――――고큣♥, ―――――고큣♥―――――!?윽, !?윽!!」",「―――咕噜♥、―――咕噜♥―――！？、！？！！」
,,,,,,,,
Dialog.Chapter3-3-36,,「けぽっ、な…に！？、これはっ！？体から力が抜けてっ！―――精液じゃっ…ないっ！？」,「けぽっ、な…に！？、これはっ！？体から力が抜けてっ！―――精液じゃっ…ないっ！？」,「咳、什…什麼！？這是！？身體沒力了！―――這…不是精液！？」,"""What is this? What is this? My body is weak! ―――It's not semen!""","""Aghhhh! What's this? I'm losing my strength... This is... Not semen?!""","「케폿, 무…엇!?, 이건!? 몸에서 힘이 빠져나가! ―――정액이…아니야!?」",「咳、什…什么！？、这是！？、身体没力了！―――这…不是精液！？」
,,,,,,,,
Dialog.Chapter3-3-37,理事長,「ああ、これで終わりだといっただろう？」,「ああ、これで終わりだといっただろう？」,「啊啊，我不是說過到此為止了嗎？」,"""Yeah, you said this was the end, right?""","""Did you think that was it?""","「아아, 이걸로 끝이라고 말했을 텐데?」",「啊啊，我不是说过到此为止了吗？」
,,,,,,,,
Dialog.Chapter3-3-38,エレナ,「これっ…っ♥、貴方っ、人間じゃ…ない…？、何者っ……？」,「これっ…っ♥、貴方っ、人間じゃ…ない…？、何者っ……？」,「這、這個…♥ 你、你不是……人類…？你到底是什麼……？」,"""This... is... you... not... human...? What are you?""","""This... You... are not human... What are you?""","「이것…윽♥, 당신, 인간이…아니야…?, 누구…?」",「这、这个…♥ 你、你不是……人类…？你到底是什么……？」
,,,,,,,,
Dialog.Chapter3-3-39,理事長,「おやおや、まだ気が付いていないのかね？まったく君は本当に滑稽でかわいいなぁ♥？」,「おやおや、まだ気が付いていないのかね？まったく君は本当に滑稽でかわいいなぁ♥？」,「哎呀哎呀，還沒發現嗎？真是的，妳真的又可笑又可愛啊♥」,"""Oh dear, haven't you noticed yet? You're really funny and cute, aren't you?""","""Haven't you noticed? You're funny.""","「어이어이, 아직 눈치채지 못했나? 정말이지 자네는 정말로 익살스럽고 귀엽군♥?」",「哎呀哎呀，还没发现吗？真是的，你真的又可笑又可爱啊♥」
,,,,,,,,
Dialog.Chapter3-3-40,エレナ,「………っ！、まさかっ貴様っ！」,「………っ！、まさかっ貴様っ！」,「………！難道說，你這傢伙是……！」,""".........! No way, you!""","""...! You!""","「………윽!, 설마 네놈!」",「………！难道说，你这家伙是……！」
,,,,,,,,
Dialog.Chapter3-3-41,理事長,「ぐふふっ、ずいぶん前から入れ替わっていたよ。」,「ぐふふっ、ずいぶん前から入れ替わっていたよ。」,「咕呵呵，我早就跟本尊調包了哦。」,"""Gosh, we've been swapping places for a long time.""","""Bahaha, I replaced him a while back.""","「크흐흐, 상당히 전부터 바뀌어 있었지.」",「咕呵呵，我早就跟本尊调包了哦。」
,,,,,,,,
Dialog.Chapter3-3-42,エレナ,「………っ！！！、変身っ！聖核戦姫、コード：ゴールドッ！！！」,「………っ！！！、変身っ！聖核戦姫、コード：ゴールドッ！！！」,「………！！！ 變身！聖核戰姫，代號：黃金！！！」,""".........! Transformation! Seikaku Princess, Code: Gold!""","""...Transform! Holy Core Battlemaiden, Code Gold!""","「………윽!!!, 변신! 성핵전희, 코드: 골드!!!」",「………！！！ 变身！圣核战姫，代号：黄金！！！」
,生徒会室,,,,,,,
Dialog.Chapter3-3-43,エレナ,「―――ハアッ、ハアッ、ぐうっ！この私が……っ気づけなかった！？」,「―――ハアッ、ハアッ、ぐうっ！この私が……っ気づけなかった！？」,「――哈啊、哈啊、唔！連我……居然都沒察覺到！？」,"""―――Hah, hah, geez! I'm the one who ...... didn't notice!""","""Huff... Puff... How did I... not notice?""","「―――하앗, 하앗, 크윽! 이 내가……윽 깨닫지 못했다!?」",「――哈啊、哈啊、唔！连我……居然都没察觉到！？」
,,,,,,,,
Dialog.Chapter3-3-44,,理事長の体が溶け、中から無数の触手が現れる,政治家の男の体が溶け、中から無数の触手が現れる,那個議員男人的身體開始融化，從中伸出無數條觸手。,"The chairman's body melts, and countless tentacles appear from within.",The politician's body melted and countless tentacles emerged.,"정치가 남자의 몸이 녹아내리며, 안에서 무수한 촉수가 나타난다",那个议员男人的身体开始融化，从中伸出无数条触手。
,,,,,,,,
Dialog.Chapter3-3-45,理事長/触手怪人,「グフフッ、私の特濃合成液をあれだけ飲んでまだ意識があるうえ変身までできるとは……。流石エレナ君だ！」,「グフフッ、私の特濃合成液をあれだけ飲んでまだ意識があるうえ変身までできるとは……。流石エレナ君だ！」,「咕呼呼，就算喝下那麼多我特製的濃縮合成液，妳不但還維持著意識，甚至還能變身……不愧是妳啊，艾蓮娜！」,"""I'm not sure how much of my extra―concentrated synthetic fluid I've consumed and how I'm still conscious and able to transform. ...... That's just great, Erena!""","""Heh, you drank so much of my liquid yet you stayed conscious and transformed. You're really powerful!""","「크흐흐, 나의 특농 합성액을 그렇게 마시고도 아직 의식이 있어 변신까지 하려 하다니……. 역시 엘레나 군이군!」",「咕呼呼，就算喝下那么多我特制的浓缩合成液，你不但还维持着意识，甚至还能变身……不愧是你啊，艾莲娜！」
,,,,,,,,
Dialog.Chapter3-3-46,,「だが、いつものような圧倒的なオーラは感じない。立っているだけでやっとなのではないかな？」,「だが、いつものような圧倒的なオーラは感じない。立っているだけでやっとなのではないかな？」,「不過，已經感覺不到妳平常那壓倒性的氣場了。現在光是勉強站著就已經很吃力了吧？」,"""But I don't feel the same overwhelming aura as usual. I think he can barely stand up.""","""But you don't give off your usual aura. Are you weakened enough that you could barely stand?""","「하지만, 평소와 같은 압도적인 오라는 느껴지지 않는데. 혹시 서 있는 것만으로도 벅찬 것이 아닌가?」",「不过，已经感觉不到你平常那压倒性的气场了。现在光是勉强站着就已经很吃力了吧？」
,,,,,,,,
Dialog.Chapter3-3-47,,そして執務室の外から何人もの戦闘員が現れる,そして司令部の外から何人もの戦闘員が現れる,接著，司令部外面湧入了好幾名戰鬥員。,And a number of combatants emerge from outside the Oval Office.,Several soldiers arrived from outside.,그리고 사령부 밖에서 몇 명이나 되는 전투원이 나타난다,接着，司令部外面涌入了好几名战斗员。
,,,,,,,,
Dialog.Chapter3-3-48,,「これでお遊びは終わりだ。さあエレナ君、おとなしく我々に捕らえられたまえ！」,「これでお遊びは終わりだ。さあエレナ君、おとなしく我々に捕らえられたまえ！」,「遊戲就到此為止了。來吧，艾蓮娜，乖乖就範，被我們俘虜吧！」,"""The game is over. Come on, Erena, be gentle and let us catch you!""","""Our game stops here. Let us capture you, Elena.""","「이것으로 놀이는 끝이다. 자 엘레나 군, 얌전히 우리에게 붙잡히도록 해라!」",「游戏就到此为止了。来吧，艾莲娜，乖乖就范，被我们俘虏吧！」
,,,,,,,,
Dialog.Chapter3-3-49,エレナ,(体が動かないっ…意識がっ…それでもっ！),(体が動かないっ…意識がっ…それでもっ！),（身體動不了……意識也很模糊……就算是這樣──！）,(I can't move my body...I'm not conscious...and yet!),"(I can't move, and my mind... But I have to!)",(몸이 움직이지 않아… 의식이… 그래도!),（身体动不了……意识也很模糊……就算是这样──！）
,,,,,,,,
Dialog.Chapter3-3-50,,「―――ッ！、ハァッ、ハァッ、私の不始末は私が責任を持って片付けますっ！！」,「―――ッ！、ハァッ、ハァッ、私の不始末は私が責任を持って片付けますっ！！」,「――哈啊、哈啊……這是我自己闖下的禍，就由我親手收拾乾淨！！」,"""――――! Huh, huh, huh, I'll take responsibility for cleaning up my mess!""","""Huff... I will clean up after my own mistakes!""","「―――윽!, 하앗, 하앗, 제 불찰은 제가 책임지고 처리하겠습니다!!」",「――哈啊、哈啊……这是我自己闯下的祸，就由我亲手收拾干净！！」
,,,,,,,,
